date,time,quarter1,quarter2,quarter3,quarter4,generation,forecast
2026-03-20T22:10:00+03:00,2026-03-20T22:10:00+03:00,4443.63,6048.05,8275.42,9879.84,4139.63,7313.01
2026-03-20T22:20:00+03:00,2026-03-20T22:20:00+03:00,4420.13,6020.18,8241.47,9841.52,4030.58,7280.89
2026-03-20T22:30:00+03:00,2026-03-20T22:30:00+03:00,4396.63,5992.31,8207.52,9803.2,4090.76,7248.77
2026-03-20T22:40:00+03:00,2026-03-20T22:40:00+03:00,4373.13,5964.43,8173.58,9764.88,4008.34,7216.65
2026-03-20T22:50:00+03:00,2026-03-20T22:50:00+03:00,4349.63,5936.56,8139.63,9726.56,3988.91,7184.52
2026-03-20T23:00:00+03:00,2026-03-20T23:00:00+03:00,4326.13,5908.69,8105.68,9688.24,3928.63,7152.4
2026-03-20T23:10:00+03:00,2026-03-20T23:10:00+03:00,4314.43,5895.3,8089.95,9670.82,3888.5,7029.62
2026-03-20T23:20:00+03:00,2026-03-20T23:20:00+03:00,4302.73,5881.91,8074.22,9653.4,3861.78,6906.83
2026-03-20T23:30:00+03:00,2026-03-20T23:30:00+03:00,4291.03,5868.53,8058.5,9635.99,3849.86,6784.04
2026-03-20T23:40:00+03:00,2026-03-20T23:40:00+03:00,4279.33,5855.14,8042.77,9618.57,3837.41,6661.26
2026-03-20T23:50:00+03:00,2026-03-20T23:50:00+03:00,4267.63,5841.75,8027.04,9601.16,,6538.47
2026-03-21T00:00:00+03:00,2026-03-21T00:00:00+03:00,4255.93,5828.37,8011.31,9583.74,3824.37,6415.68
2026-03-21T00:10:00+03:00,2026-03-21T00:10:00+03:00,4244.56,5817.47,8001.08,9573.99,3962.47,6397.91
2026-03-21T00:20:00+03:00,2026-03-21T00:20:00+03:00,4233.19,5806.58,7990.85,9564.23,4068.77,6380.13
2026-03-21T00:30:00+03:00,2026-03-21T00:30:00+03:00,4221.82,5795.69,7980.61,9554.48,4124.66,6362.36
2026-03-21T00:40:00+03:00,2026-03-21T00:40:00+03:00,4210.45,5784.79,7970.38,9544.72,4116.34,6344.58
2026-03-21T00:50:00+03:00,2026-03-21T00:50:00+03:00,4199.08,5773.9,7960.15,9534.97,4138.59,6326.81
2026-03-21T01:00:00+03:00,2026-03-21T01:00:00+03:00,4187.71,5763.01,7949.92,9525.21,4228.36,6309.03
2026-03-21T01:10:00+03:00,2026-03-21T01:10:00+03:00,4178.15,5749.54,7931.04,9502.43,4062.3,6304.65
2026-03-21T01:20:00+03:00,2026-03-21T01:20:00+03:00,4168.59,5736.08,7912.16,9479.64,4125.37,6300.26
2026-03-21T01:30:00+03:00,2026-03-21T01:30:00+03:00,4159.03,5722.61,7893.27,9456.86,3909.19,6295.88
2026-03-21T01:40:00+03:00,2026-03-21T01:40:00+03:00,4149.47,5709.15,7874.39,9434.07,3817.7,6291.49
2026-03-21T01:50:00+03:00,2026-03-21T01:50:00+03:00,4139.91,5695.68,7855.51,9411.29,3738.0,6287.1
2026-03-21T02:00:00+03:00,2026-03-21T02:00:00+03:00,4130.34,5682.22,7836.63,9388.5,3590.74,6282.72
2026-03-21T02:10:00+03:00,2026-03-21T02:10:00+03:00,4126.37,5677.21,7830.17,9381.0,3507.7,6264.16
2026-03-21T02:20:00+03:00,2026-03-21T02:20:00+03:00,4122.4,5672.19,7823.7,9373.49,3480.13,6245.6
2026-03-21T02:30:00+03:00,2026-03-21T02:30:00+03:00,4118.43,5667.18,7817.24,9365.99,3521.28,6227.05
2026-03-21T02:40:00+03:00,2026-03-21T02:40:00+03:00,4114.46,5662.16,7810.78,9358.48,3550.8,6208.49
2026-03-21T02:50:00+03:00,2026-03-21T02:50:00+03:00,4110.49,5657.15,7804.32,9350.98,3505.1,6189.94
2026-03-21T03:00:00+03:00,2026-03-21T03:00:00+03:00,4106.52,5652.14,7797.86,9343.48,3467.83,6171.38
2026-03-21T03:10:00+03:00,2026-03-21T03:10:00+03:00,3966.61,5517.39,7670.28,9221.07,3390.27,6149.84
2026-03-21T03:20:00+03:00,2026-03-21T03:20:00+03:00,3826.7,5382.65,7542.71,9098.66,3371.81,6128.3
2026-03-21T03:30:00+03:00,2026-03-21T03:30:00+03:00,3686.79,5247.9,7415.14,8976.25,3351.11,6106.77
2026-03-21T03:40:00+03:00,2026-03-21T03:40:00+03:00,3546.88,5113.16,7287.56,8853.85,3366.91,6085.23
2026-03-21T03:50:00+03:00,2026-03-21T03:50:00+03:00,3406.97,4978.41,7159.99,8731.44,3398.78,6063.69
2026-03-21T04:00:00+03:00,2026-03-21T04:00:00+03:00,3267.05,4843.67,7032.42,8609.03,3387.71,6042.15
2026-03-21T04:10:00+03:00,2026-03-21T04:10:00+03:00,3275.3,4851.8,7040.4,8616.9,3341.0,6051.07
2026-03-21T04:20:00+03:00,2026-03-21T04:20:00+03:00,3283.54,4859.94,7048.38,8624.77,3335.3,6059.99
2026-03-21T04:30:00+03:00,2026-03-21T04:30:00+03:00,3291.79,4868.07,7056.35,8632.63,3329.2,6068.91
2026-03-21T04:40:00+03:00,2026-03-21T04:40:00+03:00,3300.03,4876.2,7064.33,8640.5,3321.43,6077.83
2026-03-21T04:50:00+03:00,2026-03-21T04:50:00+03:00,3308.28,4884.34,7072.31,8648.37,3332.36,6086.75
2026-03-21T05:00:00+03:00,2026-03-21T05:00:00+03:00,3316.52,4892.47,7080.29,8656.24,3342.81,6095.68
2026-03-21T05:10:00+03:00,2026-03-21T05:10:00+03:00,3320.37,4892.36,7074.69,8646.69,3314.78,6090.06
2026-03-21T05:20:00+03:00,2026-03-21T05:20:00+03:00,3324.21,4892.25,7069.1,8637.14,3315.86,6084.45
2026-03-21T05:30:00+03:00,2026-03-21T05:30:00+03:00,3328.05,4892.14,7063.5,8627.59,3349.79,6078.84
2026-03-21T05:40:00+03:00,2026-03-21T05:40:00+03:00,3331.89,4892.03,7057.91,8618.04,3338.0,6073.23
2026-03-21T05:50:00+03:00,2026-03-21T05:50:00+03:00,3335.74,4891.92,7052.31,8608.49,3288.15,6067.61
2026-03-21T06:00:00+03:00,2026-03-21T06:00:00+03:00,3339.58,4891.81,7046.71,8598.95,3285.7,6062.0
2026-03-21T06:10:00+03:00,2026-03-21T06:10:00+03:00,3327.46,4879.35,7033.79,8585.69,3301.38,6044.17
2026-03-21T06:20:00+03:00,2026-03-21T06:20:00+03:00,3315.34,4866.9,7020.87,8572.43,3284.56,6026.33
2026-03-21T06:30:00+03:00,2026-03-21T06:30:00+03:00,3303.21,4854.44,7007.94,8559.17,3269.44,6008.5
2026-03-21T06:40:00+03:00,2026-03-21T06:40:00+03:00,3291.09,4841.98,6995.02,8545.91,3302.11,5990.67
2026-03-21T06:50:00+03:00,2026-03-21T06:50:00+03:00,3278.97,4829.52,6982.09,8532.65,3361.53,5972.83
2026-03-21T07:00:00+03:00,2026-03-21T07:00:00+03:00,3266.85,4817.07,6969.17,8519.39,3413.07,5955.0
2026-03-21T07:10:00+03:00,2026-03-21T07:10:00+03:00,3255.94,4809.59,6966.46,8520.11,3446.73,5952.1
2026-03-21T07:20:00+03:00,2026-03-21T07:20:00+03:00,3245.03,4802.12,6963.76,8520.84,3447.55,5949.2
2026-03-21T07:30:00+03:00,2026-03-21T07:30:00+03:00,3234.13,4794.64,6961.05,8521.57,3481.82,5946.3
2026-03-21T07:40:00+03:00,2026-03-21T07:40:00+03:00,3223.22,4787.17,6958.34,8522.29,3582.05,5943.4
2026-03-21T07:50:00+03:00,2026-03-21T07:50:00+03:00,3212.31,4779.7,6955.64,8523.02,3811.88,5940.5
2026-03-21T08:00:00+03:00,2026-03-21T08:00:00+03:00,3201.4,4772.22,6952.93,8523.75,3778.94,5937.59
2026-03-21T08:10:00+03:00,2026-03-21T08:10:00+03:00,3214.42,4789.58,6976.32,8551.48,3766.9,5965.42
2026-03-21T08:20:00+03:00,2026-03-21T08:20:00+03:00,3227.43,4806.93,6999.7,8579.21,3937.97,5993.24
2026-03-21T08:30:00+03:00,2026-03-21T08:30:00+03:00,3240.44,4824.29,7023.09,8606.94,3960.12,6021.07
2026-03-21T08:40:00+03:00,2026-03-21T08:40:00+03:00,3253.45,4841.65,7046.47,8634.67,4001.79,6048.89
2026-03-21T08:50:00+03:00,2026-03-21T08:50:00+03:00,3266.46,4859.0,7069.86,8662.4,3901.96,6076.72
2026-03-21T09:00:00+03:00,2026-03-21T09:00:00+03:00,3279.47,4876.36,7093.24,8690.13,3767.0,6104.54
2026-03-21T09:10:00+03:00,2026-03-21T09:10:00+03:00,3290.24,4891.84,7115.27,8716.87,3836.13,6131.02
2026-03-21T09:20:00+03:00,2026-03-21T09:20:00+03:00,3301.01,4907.32,7137.3,8743.62,3826.76,6157.5
2026-03-21T09:30:00+03:00,2026-03-21T09:30:00+03:00,3311.78,4922.81,7159.33,8770.36,3870.24,6183.98
2026-03-21T09:40:00+03:00,2026-03-21T09:40:00+03:00,3322.55,4938.29,7181.36,8797.11,3873.26,6210.45
2026-03-21T09:50:00+03:00,2026-03-21T09:50:00+03:00,3333.32,4953.78,7203.39,8823.85,3921.27,6236.93
2026-03-21T10:00:00+03:00,2026-03-21T10:00:00+03:00,3344.09,4969.26,7225.42,8850.6,3963.79,6263.41
2026-03-21T10:10:00+03:00,2026-03-21T10:10:00+03:00,3349.59,4979.54,7242.33,8872.28,3969.79,6277.45
2026-03-21T10:20:00+03:00,2026-03-21T10:20:00+03:00,3355.09,4989.82,7259.25,8893.97,3955.7,6291.49
2026-03-21T10:30:00+03:00,2026-03-21T10:30:00+03:00,3360.6,5000.1,7276.16,8915.66,3939.11,6305.53
2026-03-21T10:40:00+03:00,2026-03-21T10:40:00+03:00,3366.1,5010.38,7293.07,8937.35,3903.8,6319.57
2026-03-21T10:50:00+03:00,2026-03-21T10:50:00+03:00,3371.6,5020.66,7309.98,8959.04,3857.17,6333.61
2026-03-21T11:00:00+03:00,2026-03-21T11:00:00+03:00,3377.11,5030.94,7326.89,8980.73,3845.17,6347.65
2026-03-21T11:10:00+03:00,2026-03-21T11:10:00+03:00,3375.99,5032.06,7331.11,8987.18,3817.46,6346.27
2026-03-21T11:20:00+03:00,2026-03-21T11:20:00+03:00,3374.87,5033.17,7335.33,8993.63,3798.7,6344.89
2026-03-21T11:30:00+03:00,2026-03-21T11:30:00+03:00,3373.76,5034.29,7339.54,9000.08,3861.59,6343.5
2026-03-21T11:40:00+03:00,2026-03-21T11:40:00+03:00,3372.64,5035.41,7343.76,9006.53,3923.79,6342.12
2026-03-21T11:50:00+03:00,2026-03-21T11:50:00+03:00,3371.52,5036.52,7347.98,9012.98,3948.48,6340.73
2026-03-21T12:00:00+03:00,2026-03-21T12:00:00+03:00,3370.41,5037.64,7352.2,9019.43,3932.84,6339.35
2026-03-21T12:10:00+03:00,2026-03-21T12:10:00+03:00,3404.27,5074.47,7393.14,9063.34,3900.72,6379.73
2026-03-21T12:20:00+03:00,2026-03-21T12:20:00+03:00,3438.12,5111.29,7434.09,9107.25,3878.6,6420.11
2026-03-21T12:30:00+03:00,2026-03-21T12:30:00+03:00,3471.98,5148.12,7475.03,9151.17,3881.66,6460.5
2026-03-21T12:40:00+03:00,2026-03-21T12:40:00+03:00,3505.84,5184.95,7515.98,9195.08,3903.93,6500.88
2026-03-21T12:50:00+03:00,2026-03-21T12:50:00+03:00,3539.7,5221.77,7556.92,9238.99,3925.82,6541.26
2026-03-21T13:00:00+03:00,2026-03-21T13:00:00+03:00,3573.56,5258.6,7597.86,9282.9,3947.02,6581.64
2026-03-21T13:10:00+03:00,2026-03-21T13:10:00+03:00,3595.03,5282.74,7625.71,9313.41,3986.74,6611.11
2026-03-21T13:20:00+03:00,2026-03-21T13:20:00+03:00,3616.5,5306.87,7653.55,9343.92,4021.38,6640.59
2026-03-21T13:30:00+03:00,2026-03-21T13:30:00+03:00,3637.97,5331.01,7681.39,9374.44,4050.92,6670.06
2026-03-21T13:40:00+03:00,2026-03-21T13:40:00+03:00,3659.44,5355.15,7709.24,9404.95,4097.97,6699.54
2026-03-21T13:50:00+03:00,2026-03-21T13:50:00+03:00,3680.91,5379.29,7737.08,9435.46,4136.99,6729.01
2026-03-21T14:00:00+03:00,2026-03-21T14:00:00+03:00,3702.38,5403.43,7764.92,9465.97,4185.97,6758.49
2026-03-21T14:10:00+03:00,2026-03-21T14:10:00+03:00,3710.55,5411.31,7772.41,9473.18,4154.19,6764.18
2026-03-21T14:20:00+03:00,2026-03-21T14:20:00+03:00,3718.72,5419.2,7779.9,9480.38,4132.09,6769.87
2026-03-21T14:30:00+03:00,2026-03-21T14:30:00+03:00,3726.9,5427.09,7787.39,9487.58,4117.27,6775.56
2026-03-21T14:40:00+03:00,2026-03-21T14:40:00+03:00,3735.07,5434.97,7794.88,9494.79,4130.64,6781.26
2026-03-21T14:50:00+03:00,2026-03-21T14:50:00+03:00,3743.24,5442.86,7802.37,9501.99,4178.26,6786.95
2026-03-21T15:00:00+03:00,2026-03-21T15:00:00+03:00,3751.42,5450.75,7809.86,9509.19,4197.83,6792.64
2026-03-21T15:10:00+03:00,2026-03-21T15:10:00+03:00,3771.06,5471.29,7831.66,9531.9,4259.44,6814.37
2026-03-21T15:20:00+03:00,2026-03-21T15:20:00+03:00,3790.7,5491.84,7853.46,9554.6,4285.17,6836.09
2026-03-21T15:30:00+03:00,2026-03-21T15:30:00+03:00,3810.34,5512.38,7875.26,9577.3,4284.76,6857.81
2026-03-21T15:40:00+03:00,2026-03-21T15:40:00+03:00,3829.98,5532.92,7897.06,9600.01,4325.78,6879.53
2026-03-21T15:50:00+03:00,2026-03-21T15:50:00+03:00,3849.62,5553.47,7918.86,9622.71,4362.83,6901.26
2026-03-21T16:00:00+03:00,2026-03-21T16:00:00+03:00,3869.26,5574.01,7940.66,9645.41,4393.57,6922.98
2026-03-21T16:10:00+03:00,2026-03-21T16:10:00+03:00,3885.53,5590.06,7956.39,9660.92,4517.37,6941.41
2026-03-21T16:20:00+03:00,2026-03-21T16:20:00+03:00,3901.81,5606.12,7972.13,9676.44,4602.68,6959.84
2026-03-21T16:30:00+03:00,2026-03-21T16:30:00+03:00,3918.09,5622.17,7987.87,9691.95,4691.66,6978.28
2026-03-21T16:40:00+03:00,2026-03-21T16:40:00+03:00,3934.37,5638.22,8003.61,9707.46,4742.65,6996.71
2026-03-21T16:50:00+03:00,2026-03-21T16:50:00+03:00,3950.65,5654.27,8019.35,9722.98,4812.09,7015.14
2026-03-21T17:00:00+03:00,2026-03-21T17:00:00+03:00,3966.92,5670.32,8035.09,9738.49,4803.06,7033.57
2026-03-21T17:10:00+03:00,2026-03-21T17:10:00+03:00,3964.56,5663.9,8023.01,9722.35,4860.08,7020.98
2026-03-21T17:20:00+03:00,2026-03-21T17:20:00+03:00,3962.2,5657.47,8010.94,9706.2,4965.7,7008.4
2026-03-21T17:30:00+03:00,2026-03-21T17:30:00+03:00,3959.84,5651.04,7998.86,9690.06,5036.88,6995.81
2026-03-21T17:40:00+03:00,2026-03-21T17:40:00+03:00,3957.48,5644.61,7986.79,9673.92,5035.26,6983.22
2026-03-21T17:50:00+03:00,2026-03-21T17:50:00+03:00,3955.11,5638.18,7974.71,9657.78,5046.3,6970.63
2026-03-21T18:00:00+03:00,2026-03-21T18:00:00+03:00,3952.75,5631.75,7962.64,9641.64,5097.5,6958.04
2026-03-21T18:10:00+03:00,2026-03-21T18:10:00+03:00,3926.28,5597.17,7916.81,9587.7,5167.01,6920.42
2026-03-21T18:20:00+03:00,2026-03-21T18:20:00+03:00,3899.8,5562.59,7870.97,9533.76,5338.85,6882.8
2026-03-21T18:30:00+03:00,2026-03-21T18:30:00+03:00,3873.33,5528.01,7825.14,9479.83,5516.68,6845.19
2026-03-21T18:40:00+03:00,2026-03-21T18:40:00+03:00,3846.85,5493.43,7779.31,9425.89,5240.88,6807.57
2026-03-21T18:50:00+03:00,2026-03-21T18:50:00+03:00,3820.37,5458.85,7733.48,9371.95,5201.38,6769.95
2026-03-21T19:00:00+03:00,2026-03-21T19:00:00+03:00,3793.9,5424.27,7687.65,9318.02,5195.9,6732.33
2026-03-21T19:10:00+03:00,2026-03-21T19:10:00+03:00,3797.08,5425.09,7685.2,9313.22,5143.21,6728.96
2026-03-21T19:20:00+03:00,2026-03-21T19:20:00+03:00,3800.26,5425.92,7682.75,9308.41,5096.35,6725.58
2026-03-21T19:30:00+03:00,2026-03-21T19:30:00+03:00,3803.44,5426.74,7680.31,9303.61,5028.19,6722.2
2026-03-21T19:40:00+03:00,2026-03-21T19:40:00+03:00,3806.62,5427.57,7677.86,9298.81,4956.03,6718.83
2026-03-21T19:50:00+03:00,2026-03-21T19:50:00+03:00,3809.8,5428.39,7675.42,9294.01,4907.39,6715.45
2026-03-21T20:00:00+03:00,2026-03-21T20:00:00+03:00,3812.98,5429.22,7672.97,9289.21,4885.83,6712.08
2026-03-21T20:10:00+03:00,2026-03-21T20:10:00+03:00,3816.34,5432.63,7676.47,9292.76,4897.83,6717.95
2026-03-21T20:20:00+03:00,2026-03-21T20:20:00+03:00,3819.69,5436.04,7679.96,9296.31,4822.42,6723.83
2026-03-21T20:30:00+03:00,2026-03-21T20:30:00+03:00,3823.05,5439.46,7683.45,9299.85,4721.84,6729.7
2026-03-21T20:40:00+03:00,2026-03-21T20:40:00+03:00,3826.41,5442.87,7686.94,9303.4,4654.75,6735.58
2026-03-21T20:50:00+03:00,2026-03-21T20:50:00+03:00,3829.77,5446.29,7690.43,9306.95,4616.16,6741.45
2026-03-21T21:00:00+03:00,2026-03-21T21:00:00+03:00,3833.13,5449.7,7693.92,9310.5,4523.09,6747.33
2026-03-21T21:10:00+03:00,2026-03-21T21:10:00+03:00,3777.91,5388.55,7624.54,9235.19,4455.0,6681.16
2026-03-21T21:20:00+03:00,2026-03-21T21:20:00+03:00,3722.68,5327.4,7555.16,9159.88,4409.12,6615.0
2026-03-21T21:30:00+03:00,2026-03-21T21:30:00+03:00,3667.46,5266.25,7485.78,9084.57,4424.77,6548.83
2026-03-21T21:40:00+03:00,2026-03-21T21:40:00+03:00,3612.24,5205.1,7416.4,9009.26,4402.16,6482.67
2026-03-21T21:50:00+03:00,2026-03-21T21:50:00+03:00,3557.01,5143.95,7347.02,8933.96,4387.32,6416.5
2026-03-21T22:00:00+03:00,2026-03-21T22:00:00+03:00,3501.79,5082.8,7277.64,8858.65,4345.25,6350.34
2026-03-21T22:10:00+03:00,2026-03-21T22:10:00+03:00,3449.39,5019.7,7199.71,8770.03,4236.15,6274.39
2026-03-21T22:20:00+03:00,2026-03-21T22:20:00+03:00,3396.98,4956.61,7121.78,8681.4,4224.36,6198.44
2026-03-21T22:30:00+03:00,2026-03-21T22:30:00+03:00,3344.58,4893.51,7043.84,8592.78,4213.42,6122.5
2026-03-21T22:40:00+03:00,2026-03-21T22:40:00+03:00,3292.17,4830.42,6965.91,8504.16,4204.07,6046.55
2026-03-21T22:50:00+03:00,2026-03-21T22:50:00+03:00,3239.77,4767.33,6887.98,8415.54,4179.04,5970.61
2026-03-21T23:00:00+03:00,2026-03-21T23:00:00+03:00,3187.36,4704.23,6810.04,8326.92,4130.63,5894.66
2026-03-21T23:10:00+03:00,2026-03-21T23:10:00+03:00,3142.86,4647.01,6735.17,8239.33,4077.01,5813.19
2026-03-21T23:20:00+03:00,2026-03-21T23:20:00+03:00,3098.35,4589.79,6660.3,8151.74,4073.92,5731.72
2026-03-21T23:30:00+03:00,2026-03-21T23:30:00+03:00,3053.85,4532.57,6585.43,8064.15,4075.11,5650.25
2026-03-21T23:40:00+03:00,2026-03-21T23:40:00+03:00,3009.35,4475.35,6510.56,7976.56,4008.11,5568.78
2026-03-21T23:50:00+03:00,2026-03-21T23:50:00+03:00,2964.84,4418.13,6435.68,7888.98,,5487.31
2026-03-22T00:00:00+03:00,2026-03-22T00:00:00+03:00,2920.34,4360.92,6360.81,7801.39,3925.53,5405.84
2026-03-22T00:10:00+03:00,2026-03-22T00:10:00+03:00,2883.22,4310.58,6292.12,7719.47,3918.89,5347.41
2026-03-22T00:20:00+03:00,2026-03-22T00:20:00+03:00,2846.11,4260.24,6223.42,7637.56,3883.81,5288.97
2026-03-22T00:30:00+03:00,2026-03-22T00:30:00+03:00,2808.99,4209.9,6154.73,7555.64,3861.9,5230.54
2026-03-22T00:40:00+03:00,2026-03-22T00:40:00+03:00,2771.88,4159.57,6086.04,7473.72,3851.59,5172.1
2026-03-22T00:50:00+03:00,2026-03-22T00:50:00+03:00,2734.76,4109.23,6017.34,7391.81,3851.82,5113.67
2026-03-22T01:00:00+03:00,2026-03-22T01:00:00+03:00,2697.65,4058.89,5948.65,7309.89,3846.61,5055.23
2026-03-22T01:10:00+03:00,2026-03-22T01:10:00+03:00,2679.1,4027.82,5900.19,7248.91,3784.65,5038.16
2026-03-22T01:20:00+03:00,2026-03-22T01:20:00+03:00,2660.55,3996.74,5851.73,7187.92,3751.27,5021.09
2026-03-22T01:30:00+03:00,2026-03-22T01:30:00+03:00,2642.0,3965.67,5803.27,7126.94,3732.46,5004.02
2026-03-22T01:40:00+03:00,2026-03-22T01:40:00+03:00,2623.45,3934.6,5754.81,7065.95,3750.69,4986.95
2026-03-22T01:50:00+03:00,2026-03-22T01:50:00+03:00,2604.9,3903.52,5706.35,7004.97,3802.27,4969.87
2026-03-22T02:00:00+03:00,2026-03-22T02:00:00+03:00,2586.35,3872.45,5657.89,6943.98,3800.19,4952.8
2026-03-22T02:10:00+03:00,2026-03-22T02:10:00+03:00,2557.4,3832.34,5602.29,6877.23,3642.92,4920.09
2026-03-22T02:20:00+03:00,2026-03-22T02:20:00+03:00,2528.46,3792.24,5546.69,6810.47,3610.05,4887.38
2026-03-22T02:30:00+03:00,2026-03-22T02:30:00+03:00,2499.51,3752.13,5491.09,6743.71,3579.14,4854.66
2026-03-22T02:40:00+03:00,2026-03-22T02:40:00+03:00,2470.57,3712.03,5435.49,6676.95,3547.11,4821.95
2026-03-22T02:50:00+03:00,2026-03-22T02:50:00+03:00,2441.62,3671.92,5379.9,6610.19,3511.1,4789.24
2026-03-22T03:00:00+03:00,2026-03-22T03:00:00+03:00,2412.68,3631.82,5324.3,6543.44,3517.95,4756.52
2026-03-22T03:10:00+03:00,2026-03-22T03:10:00+03:00,2406.39,3624.93,5316.57,6535.11,3489.45,4723.0
2026-03-22T03:20:00+03:00,2026-03-22T03:20:00+03:00,2400.11,3618.04,5308.84,6526.77,3505.03,4689.48
2026-03-22T03:30:00+03:00,2026-03-22T03:30:00+03:00,2393.83,3611.15,5301.12,6518.44,3549.11,4655.96
2026-03-22T03:40:00+03:00,2026-03-22T03:40:00+03:00,2387.54,3604.27,5293.39,6510.11,3551.42,4622.44
2026-03-22T03:50:00+03:00,2026-03-22T03:50:00+03:00,2381.26,3597.38,5285.67,6501.78,3547.53,4588.92
2026-03-22T04:00:00+03:00,2026-03-22T04:00:00+03:00,2374.98,3590.49,5277.94,6493.45,3518.97,4555.4
2026-03-22T04:10:00+03:00,2026-03-22T04:10:00+03:00,2343.86,3553.29,5232.31,6441.74,3497.73,4512.41
2026-03-22T04:20:00+03:00,2026-03-22T04:20:00+03:00,2312.74,3516.1,5186.67,6390.03,3499.65,4469.41
2026-03-22T04:30:00+03:00,2026-03-22T04:30:00+03:00,2281.62,3478.9,5141.04,6338.32,3461.62,4426.41
2026-03-22T04:40:00+03:00,2026-03-22T04:40:00+03:00,2250.5,3441.7,5095.4,6286.61,3461.04,4383.41
2026-03-22T04:50:00+03:00,2026-03-22T04:50:00+03:00,2219.38,3404.5,5049.77,6234.9,3624.39,4340.41
2026-03-22T05:00:00+03:00,2026-03-22T05:00:00+03:00,2188.26,3367.31,5004.14,6183.19,3523.35,4297.42
2026-03-22T05:10:00+03:00,2026-03-22T05:10:00+03:00,2173.75,3350.15,4983.3,6159.71,3442.15,4271.81
2026-03-22T05:20:00+03:00,2026-03-22T05:20:00+03:00,2159.25,3333.0,4962.47,6136.23,3430.46,4246.2
2026-03-22T05:30:00+03:00,2026-03-22T05:30:00+03:00,2144.74,3315.85,4941.64,6112.74,3379.53,4220.59
2026-03-22T05:40:00+03:00,2026-03-22T05:40:00+03:00,2130.24,3298.69,4920.81,6089.26,3378.74,4194.98
2026-03-22T05:50:00+03:00,2026-03-22T05:50:00+03:00,2115.73,3281.54,4899.98,6065.78,3417.38,4169.37
2026-03-22T06:00:00+03:00,2026-03-22T06:00:00+03:00,2101.23,3264.38,4879.15,6042.3,3363.63,4143.76
2026-03-22T06:10:00+03:00,2026-03-22T06:10:00+03:00,2082.64,3242.97,4853.82,6014.15,3429.09,4120.55
2026-03-22T06:20:00+03:00,2026-03-22T06:20:00+03:00,2064.05,3221.56,4828.49,5986.0,3494.14,4097.35
2026-03-22T06:30:00+03:00,2026-03-22T06:30:00+03:00,2045.46,3200.15,4803.16,5957.85,3498.78,4074.15
2026-03-22T06:40:00+03:00,2026-03-22T06:40:00+03:00,2026.88,3178.74,4777.83,5929.7,3499.66,4050.94
2026-03-22T06:50:00+03:00,2026-03-22T06:50:00+03:00,2008.29,3157.33,4752.5,5901.55,3536.77,4027.74
2026-03-22T07:00:00+03:00,2026-03-22T07:00:00+03:00,1989.7,3135.92,4727.17,5873.39,3532.51,4004.53
2026-03-22T07:10:00+03:00,2026-03-22T07:10:00+03:00,1972.78,3116.75,4704.87,5848.84,3481.5,3983.73
2026-03-22T07:20:00+03:00,2026-03-22T07:20:00+03:00,1955.85,3097.57,4682.57,5824.29,3503.37,3962.92
2026-03-22T07:30:00+03:00,2026-03-22T07:30:00+03:00,1938.93,3078.4,4660.27,5799.74,3526.33,3942.12
2026-03-22T07:40:00+03:00,2026-03-22T07:40:00+03:00,1922.01,3059.22,4637.97,5775.19,3501.18,3921.31
2026-03-22T07:50:00+03:00,2026-03-22T07:50:00+03:00,1905.09,3040.05,4615.67,5750.63,3487.71,3900.51
2026-03-22T08:00:00+03:00,2026-03-22T08:00:00+03:00,1888.16,3020.87,4593.37,5726.08,3502.67,3879.7
2026-03-22T08:10:00+03:00,2026-03-22T08:10:00+03:00,1878.66,3010.0,4580.58,5711.92,3369.87,3867.99
2026-03-22T08:20:00+03:00,2026-03-22T08:20:00+03:00,1869.17,2999.12,4567.79,5697.75,3466.5,3856.28
2026-03-22T08:30:00+03:00,2026-03-22T08:30:00+03:00,1859.67,2988.25,4555.01,5683.58,3309.34,3844.58
2026-03-22T08:40:00+03:00,2026-03-22T08:40:00+03:00,1850.17,2977.37,4542.22,5669.42,3296.16,3832.87
2026-03-22T08:50:00+03:00,2026-03-22T08:50:00+03:00,1840.67,2966.5,4529.43,5655.25,3375.57,3821.16
2026-03-22T09:00:00+03:00,2026-03-22T09:00:00+03:00,1831.18,2955.62,4516.64,5641.09,3215.29,3809.46
2026-03-22T09:10:00+03:00,2026-03-22T09:10:00+03:00,1815.44,2939.42,4499.79,5623.77,3233.93,3799.38
2026-03-22T09:20:00+03:00,2026-03-22T09:20:00+03:00,1799.71,2923.22,4482.94,5606.44,3204.4,3789.3
2026-03-22T09:30:00+03:00,2026-03-22T09:30:00+03:00,1783.97,2907.01,4466.08,5589.12,3073.59,3779.23
2026-03-22T09:40:00+03:00,2026-03-22T09:40:00+03:00,1768.24,2890.81,4449.23,5571.8,3014.65,3769.15
2026-03-22T09:50:00+03:00,2026-03-22T09:50:00+03:00,1752.51,2874.61,4432.38,5554.48,3058.88,3759.07
2026-03-22T10:00:00+03:00,2026-03-22T10:00:00+03:00,1736.77,2858.41,4415.53,5537.16,3065.05,3749.0
2026-03-22T10:10:00+03:00,2026-03-22T10:10:00+03:00,1710.71,2832.68,4390.26,5512.23,3025.2,3724.83
2026-03-22T10:20:00+03:00,2026-03-22T10:20:00+03:00,1684.65,2806.95,4365.0,5487.3,2965.62,3700.67
